Time,Source,Destination,Delay_ms,Packet_Loss,Trust_Score,Failure_Type,Throughput_kbps,Signal_Strength,Bandwidth_kbps,Delivered,Label,EventID
661.1,R01,R05,15.399,0.26166,1.0,None,458.047,0.4813,933.226,1,0,6611
661.2,R05,R09,12.356,0.00752,0.99839,None,552.815,0.4745,992.87,1,0,6612
661.3,R02,R08,9.48,0.03205,1.0,None,498.207,0.4309,983.018,1,0,6613
661.4,R11,R08,14.528,0.2833,1.0,None,453.648,0.4959,1002.251,1,0,6614
661.5,R07,R12,10.586,0.00849,0.91342,None,492.297,0.4846,955.374,1,0,6615
661.6,R06,R12,13.095,0.20373,0.97736,None,466.851,0.4423,963.899,1,0,6616
661.7,R09,R07,28.6,0.35686,1.0,None,431.131,0.4705,1066.138,1,0,6617
661.8,R09,R06,28.433,0.0299,1.0,None,510.519,0.4448,1132.488,1,0,6618
661.9,R02,R03,9.631,0.06748,1.0,None,486.574,0.49,964.126,1,0,6619
662.0,R08,R07,8.546,0.21598,0.9543,None,535.274,0.4264,969.94,1,0,6620
662.1,R06,R03,13.195,0.024,0.98189,None,548.766,0.4937,910.33,1,0,6621
662.2,R09,R10,9.775,0.00927,1.0,None,460.663,0.4821,1010.836,1,0,6622
662.3,R03,R09,5.489,0.03389,0.99966,None,490.428,0.4745,1021.769,1,0,6623
662.4,R07,R12,27.715,0.33295,0.91074,None,543.57,0.4936,1055.933,1,0,6624
662.5,R05,R11,1.517,0.05286,0.99871,None,492.535,0.4254,973.288,1,0,6625
662.6,R12,R11,8.315,0.5817,0.92096,None,445.621,0.7965,990.235,0,0,6626
662.7,R07,R11,7.184,0.06964,0.92859,None,494.734,0.4381,937.694,1,0,6627
662.8,R05,R10,5.677,0.05045,0.99897,None,487.025,0.4519,993.002,1,0,6628
662.9,R02,R12,5.918,0.01152,1.0,None,467.953,0.4264,1049.176,1,0,6629
663.0,R02,R12,27.242,0.27838,1.0,None,529.978,0.4487,1005.173,1,0,6630
663.1,R11,R01,22.726,0.54377,0.98,None,479.131,0.4754,1079.464,0,0,6631
663.2,R10,R07,15.546,0.24991,1.0,None,467.517,0.4829,974.638,1,0,6632
663.3,R02,R08,32.711,0.23024,1.0,None,417.404,0.4363,1034.826,1,0,6633
663.4,R12,R10,5.637,0.28343,0.89677,None,509.988,0.4913,1021.96,1,0,6634
663.5,R09,R02,10.405,0.03007,1.0,None,484.493,0.4488,1037.815,1,0,6635
663.6,R11,R08,6.179,0.01413,0.964,None,470.296,0.455,1008.173,1,0,6636
663.7,R09,R10,14.471,0.09859,1.0,None,474.252,0.4402,1088.424,1,0,6637
663.8,R01,R11,72.222,6e-05,1.0,None,447.4,0.4454,960.69,1,0,6638
663.9,R05,R07,18.822,0.02504,0.99918,None,481.534,0.4708,1025.261,1,0,6639
664.0,R04,R12,6.142,0.10064,0.99233,None,475.456,0.8385,952.578,1,0,6640
664.1,R08,R09,35.452,0.17787,0.96344,None,445.641,0.4548,953.062,1,0,6641
664.2,R07,R02,2.124,5e-05,0.94287,None,464.526,0.4951,1013.969,1,0,6642
664.3,R04,R08,47.11,0.00801,0.99387,None,479.026,0.4817,1022.4,1,0,6643
664.4,R02,R06,6.338,0.05471,1.0,None,513.46,0.4717,979.347,1,0,6644
664.5,R08,R07,15.201,0.02303,0.97075,None,480.991,0.427,1126.363,1,0,6645
664.6,R11,R07,5.44,0.04155,0.9512,None,522.555,0.4521,1043.794,1,0,6646
664.7,R01,R06,19.335,0.03319,1.0,None,474.36,0.8358,984.844,1,0,6647
664.8,R04,R09,84.049,0.23297,0.99509,None,373.708,0.8146,1045.212,1,0,6648
664.9,R05,R12,13.369,0.05228,0.99934,None,533.757,0.4679,1033.877,1,0,6649
665.0,R11,R05,16.215,0.03628,0.94096,None,487.261,0.4991,970.095,1,0,6650
665.1,R05,R07,11.575,0.14454,0.99947,None,484.806,0.4833,1055.36,1,0,6651
665.2,R11,R04,20.145,0.50195,0.91277,None,510.52,0.4833,1018.176,0,0,6652
665.3,R01,R07,7.112,0.36845,1.0,None,502.269,0.4416,1030.46,1,0,6653
665.4,R01,R12,12.594,0.09855,1.0,None,445.648,0.6249,1033.082,1,0,6654
665.5,R01,R03,43.897,0.05266,1.0,None,498.164,0.4361,969.482,1,0,6655
665.6,R06,R09,0.894,0.00269,0.98551,None,468.153,0.4252,1066.178,1,0,6656
665.7,R12,R10,12.125,0.1274,0.87741,None,479.781,0.47,1021.036,1,0,6657
665.8,R06,R12,6.976,0.17134,0.98841,None,467.335,0.4283,960.969,1,0,6658
665.9,R03,R10,2.962,0.02128,0.99973,None,470.033,0.4616,1130.895,1,0,6659
666.0,R07,R04,10.953,0.03432,0.9543,None,471.663,0.8323,1087.999,1,0,6660
666.1,R09,R07,3.299,0.01352,1.0,None,488.343,0.4276,979.333,1,0,6661
666.2,R04,R10,16.231,0.07968,0.99607,None,519.534,0.4902,976.369,1,0,6662
666.3,R11,R07,1.664,0.23098,0.89021,None,500.158,0.4696,1127.35,1,0,6663
666.4,R01,R10,14.407,0.02882,1.0,None,440.409,0.4301,1044.108,1,0,6664
666.5,R07,R03,38.34,0.23273,0.96344,None,443.839,0.4533,1071.427,1,0,6665
666.6,R11,R07,6.876,0.00402,0.87217,None,444.027,0.4316,1037.171,1,0,6666
666.7,R12,R03,6.272,0.02591,0.86193,None,508.179,0.5459,1028.11,1,0,6667
666.8,R07,R06,8.511,0.00016,0.97075,None,549.322,0.4555,1019.856,1,0,6668
666.9,R09,R03,122.153,0.0645,1.0,None,506.897,0.4714,1054.141,1,0,6669
667.0,R07,R04,6.004,0.081,0.9766,None,499.161,0.8265,973.521,1,0,6670
667.1,R02,R03,19.148,0.05787,1.0,None,434.884,0.446,1002.986,1,0,6671
667.2,R09,R02,15.446,0.01547,1.0,None,517.726,0.4406,947.168,1,0,6672
667.3,R11,R10,36.934,0.26605,0.85774,None,501.315,0.6312,1068.001,1,0,6673
667.4,R07,R11,19.435,0.01327,0.98128,None,465.451,0.4911,1023.765,1,0,6674
667.5,R05,R09,19.731,0.07573,0.99958,None,473.751,0.4792,1006.592,1,0,6675
667.6,R03,R06,9.058,0.00811,0.99978,None,413.596,0.441,932.227,1,0,6676
667.7,R04,R02,8.522,0.03289,0.99686,None,494.198,0.48,1020.321,1,0,6677
667.8,R02,R01,16.675,0.10891,1.0,None,476.632,0.8416,1021.54,1,0,6678
667.9,R07,R01,5.688,0.02004,0.98502,None,456.09,0.4316,1030.026,1,0,6679
668.0,R11,R10,6.851,0.02677,0.84619,None,479.624,0.6625,1056.818,1,0,6680
668.1,R03,R01,7.687,0.03852,0.99983,None,513.682,0.4581,994.806,1,0,6681
668.2,R10,R09,14.456,0.0478,1.0,None,543.935,0.4437,958.163,1,0,6682
668.3,R02,R10,8.105,0.00985,1.0,None,424.416,0.4938,1064.285,1,0,6683
668.4,R07,R01,10.772,0.03588,0.98802,None,457.65,0.4336,1042.974,1,0,6684
668.5,R12,R03,14.813,0.26191,0.84955,None,517.267,0.5055,1016.91,1,0,6685
668.6,R08,R11,22.209,0.0717,0.9766,None,519.499,0.4404,1027.95,1,0,6686
668.7,R11,R06,4.545,0.00997,0.83695,None,482.6,0.4763,946.135,1,0,6687
668.8,R03,R04,25.944,0.01585,0.99986,None,413.27,0.4324,1008.252,1,0,6688
668.9,R11,R04,7.803,0.01639,0.84956,None,500.457,0.483,985.309,1,0,6689
669.0,R05,R04,106.763,0.01902,0.99966,None,489.07,0.4609,985.509,1,0,6690
669.1,R09,R04,8.943,0.07292,1.0,None,566.633,0.8153,1093.651,1,0,6691
669.2,R12,R07,10.558,0.0571,0.83964,None,571.255,0.4853,1050.47,1,0,6692
669.3,R05,R11,4.525,0.00424,0.99973,None,497.988,0.436,932.175,1,0,6693
669.4,R01,R05,8.007,0.04399,1.0,None,489.329,0.4997,1018.559,1,0,6694
669.5,R02,R03,10.919,0.00018,1.0,None,501.634,0.4289,1096.031,1,0,6695
669.6,R11,R01,52.911,0.04473,0.85965,None,479.851,0.4661,1052.1,1,0,6696
669.7,R11,R10,15.219,0.26932,0.86772,None,507.737,0.6755,916.93,1,0,6697
669.8,R02,R12,13.617,0.05832,1.0,None,411.507,0.4345,922.129,1,0,6698
669.9,R08,R10,6.644,0.40783,0.98128,None,520.664,0.7027,1093.726,1,0,6699
670.0,R02,R12,37.322,0.17404,1.0,None,424.206,0.4446,984.336,1,0,6700
670.1,R03,R05,19.865,0.00636,0.99989,None,501.033,0.4417,1083.307,1,0,6701
670.2,R05,R03,68.1,0.3687,0.99978,None,447.789,0.4978,1043.382,1,0,6702
670.3,R02,R12,7.057,0.29119,1.0,None,412.841,0.4258,1081.246,1,0,6703
670.4,R08,R06,11.388,0.03338,0.98502,None,517.999,0.4517,911.421,1,0,6704
670.5,R04,R07,13.582,0.00436,0.99749,None,504.521,0.8444,989.497,1,0,6705
670.6,R02,R08,24.126,0.0961,1.0,None,412.372,0.4774,989.858,1,0,6706
670.7,R01,R07,16.421,0.08773,1.0,None,476.498,0.4711,892.789,1,0,6707
670.8,R02,R08,4.189,0.00305,1.0,None,482.042,0.4619,919.278,1,0,6708
670.9,R11,R02,16.885,0.0266,0.87418,None,512.506,0.4873,994.812,1,0,6709
671.0,R04,R11,39.649,0.03615,0.99799,None,468.91,0.49,951.704,1,0,6710
671.1,R07,R12,17.711,0.12632,0.99042,None,429.18,0.4802,1055.368,1,0,6711
671.2,R06,R11,9.658,0.30056,0.99073,None,457.099,0.4415,985.407,1,0,6712
671.3,R08,R03,7.882,2e-05,0.98802,None,451.506,0.4994,971.104,1,0,6713
671.4,R03,R05,12.579,0.11904,0.99991,None,485.075,0.4853,1054.096,1,0,6714
671.5,R01,R03,5.498,0.00287,1.0,None,441.677,0.4366,1025.219,1,0,6715
671.6,R11,R10,3.54,0.00262,0.89934,None,479.218,0.649,1100.96,1,0,6716
671.7,R11,R10,23.417,0.14575,0.91947,None,450.566,0.6259,1013.798,1,0,6717
671.8,R01,R02,19.87,0.00022,1.0,None,452.23,0.7722,914.519,1,0,6718
671.9,R06,R12,8.105,0.00031,0.99258,None,463.59,0.4481,1058.207,1,0,6719
672.0,R08,R10,5.53,0.06308,0.99042,None,441.094,0.6578,968.557,1,0,6720
672.1,R10,R09,13.52,0.00208,1.0,None,533.277,0.4802,1020.288,1,0,6721
672.2,R01,R03,6.077,0.34096,1.0,None,463.743,0.4942,973.649,1,0,6722
672.3,R09,R05,46.539,0.0454,1.0,None,411.919,0.469,976.57,1,0,6723
672.4,R02,R04,15.356,0.00167,1.0,None,446.996,0.4551,988.384,1,0,6724
672.5,R10,R01,4.02,0.08833,1.0,None,453.667,0.4793,979.832,1,0,6725
672.6,R09,R01,63.949,0.00289,1.0,None,513.749,0.4301,1090.663,1,0,6726
672.7,R09,R12,12.839,0.17172,1.0,None,425.366,0.4827,878.394,1,0,6727
672.8,R03,R04,18.614,0.09542,0.99993,None,424.433,0.4986,951.021,1,0,6728
672.9,R06,R02,12.784,0.2413,0.99406,None,522.909,0.4288,878.624,1,0,6729
673.0,R04,R01,8.813,0.00046,0.99839,None,477.707,0.4636,1026.381,1,0,6730
673.1,R06,R03,11.137,0.04556,0.99525,None,517.803,0.4553,970.515,1,0,6731
673.2,R04,R02,20.636,0.0458,0.99871,None,523.769,0.4459,1022.778,1,0,6732
673.3,R12,R03,18.728,0.27953,0.83171,None,478.382,0.5273,946.788,1,0,6733
673.4,R05,R12,12.554,0.14948,0.99983,None,467.848,0.4747,1019.416,1,0,6734
673.5,R08,R04,19.936,0.14085,0.99233,None,461.312,0.494,1078.419,1,0,6735
673.6,R02,R06,16.659,7e-05,1.0,None,514.664,0.4808,958.961,1,0,6736
673.7,R12,R09,2.737,0.00428,0.84537,None,447.797,0.438,905.461,1,0,6737
673.8,R11,R05,6.285,0.03904,0.93558,None,569.663,0.4893,952.272,1,0,6738
673.9,R08,R12,14.605,0.03714,0.99387,None,433.037,0.4258,1080.823,1,0,6739
674.0,R07,R09,4.74,0.46482,0.99233,None,433.622,0.4393,982.499,1,0,6740
674.1,R07,R04,16.132,0.01547,0.99387,None,443.491,0.8145,987.055,1,0,6741
674.2,R05,R03,34.928,0.02496,0.99986,None,564.476,0.4326,1059.547,1,0,6742
674.3,R04,R11,25.353,0.00828,0.99897,None,481.185,0.4907,1067.799,1,0,6743
674.4,R12,R05,11.661,0.00927,0.85629,None,474.876,0.428,1001.719,1,0,6744
674.5,R07,R02,3.33,0.00278,0.99509,None,547.55,0.4292,909.327,1,0,6745
674.6,R10,R12,10.015,0.09881,1.0,None,485.835,0.4591,866.793,1,0,6746
674.7,R05,R03,10.928,0.06359,0.99989,None,452.692,0.4252,1003.03,1,0,6747
674.8,R04,R08,23.476,0.29491,0.99918,None,464.075,0.428,1032.99,1,0,6748
674.9,R07,R08,20.324,0.18163,0.99607,None,590.288,0.4386,1149.885,1,0,6749
675.0,R07,R10,24.678,0.13093,0.99686,None,447.346,0.4977,1010.905,1,0,6750
675.1,R12,R05,9.114,0.20686,0.86503,None,494.407,0.4924,986.617,1,0,6751
675.2,R06,R10,22.506,0.00151,0.9962,None,508.171,0.4694,1041.881,1,0,6752
675.3,R02,R10,19.295,0.0,1.0,None,457.732,0.4585,993.034,1,0,6753
675.4,R07,R12,5.812,0.01532,0.99749,None,475.866,0.4877,961.977,1,0,6754
675.5,R04,R10,11.35,0.17208,0.99934,None,405.657,0.4534,1073.161,1,0,6755
675.6,R06,R12,11.085,0.00811,0.99696,None,500.722,0.4764,1044.413,1,0,6756
675.7,R11,R02,11.141,0.28539,0.94846,None,423.103,0.4257,1088.382,1,0,6757
675.8,R08,R03,8.824,0.13465,0.99509,None,475.296,0.4479,873.124,1,0,6758
675.9,R01,R09,20.992,0.00202,1.0,None,517.41,0.4486,1010.999,1,0,6759
676.0,R05,R10,12.874,0.00592,0.99991,None,495.333,0.4878,1025.197,1,0,6760
676.1,R07,R05,9.218,0.02744,0.99799,None,435.773,0.4624,1023.038,1,0,6761
676.2,R10,R11,19.895,0.01992,1.0,None,462.433,0.6089,1058.595,1,0,6762
676.3,R09,R06,4.859,0.14488,1.0,None,464.897,0.4763,1020.179,1,0,6763
676.4,R07,R01,3.523,0.13602,0.99839,None,470.67,0.4699,985.089,1,0,6764
676.5,R02,R03,12.162,0.03254,1.0,None,576.193,0.4451,902.424,1,0,6765
676.6,R06,R07,30.826,0.33448,0.99757,None,432.01,0.4532,984.335,1,0,6766
676.7,R03,R06,3.459,0.00036,0.99994,None,497.332,0.4724,986.693,1,0,6767
676.8,R04,R02,14.557,0.12163,0.99947,None,502.229,0.4623,1001.188,1,0,6768
676.9,R04,R11,8.32,0.06754,0.99958,None,439.732,0.4749,1056.803,1,0,6769
677.0,R06,R12,17.285,0.01622,0.99805,None,514.889,0.4714,981.747,1,0,6770
677.1,R03,R06,6.746,0.21184,0.99995,None,495.587,0.4756,1072.721,1,0,6771
677.2,R02,R01,17.752,0.21075,1.0,None,457.268,0.7741,1007.958,1,0,6772
677.3,R06,R01,27.409,0.03224,0.99844,None,486.697,0.863,976.222,1,0,6773
677.4,R12,R06,7.649,0.00474,0.89203,None,530.754,0.4453,990.682,1,0,6774
677.5,R04,R08,6.061,0.02676,0.99966,None,489.246,0.445,1030.44,1,0,6775
677.6,R10,R06,16.623,0.00102,1.0,None,457.427,0.4946,1066.654,1,0,6776
677.7,R04,R09,4.269,0.00725,0.99973,None,453.308,0.8099,1063.24,1,0,6777
677.8,R02,R07,14.463,0.63227,0.98,None,482.3,0.4411,994.001,0,0,6778
677.9,R05,R10,26.101,0.05452,0.99993,None,497.243,0.4451,1111.839,1,0,6779
678.0,R04,R09,42.317,0.27305,0.99978,None,510.377,0.8043,966.78,1,0,6780
678.1,R04,R02,14.65,0.0738,0.99983,None,363.944,0.4977,946.349,1,0,6781
678.2,R09,R05,11.546,0.00018,1.0,None,480.239,0.4936,987.736,1,0,6782
678.3,R12,R10,9.185,0.19583,0.91362,None,501.171,0.4809,1007.645,1,0,6783
678.4,R11,R02,6.815,0.08921,0.95877,None,531.124,0.4253,907.812,1,0,6784
678.5,R10,R11,2.529,0.20024,1.0,None,472.01,0.6201,955.568,1,0,6785
678.6,R07,R11,6.139,0.04387,0.99871,None,536.463,0.4569,992.828,1,0,6786
678.7,R07,R06,15.901,4e-05,0.99897,None,450.6,0.4855,988.367,1,0,6787
678.8,R06,R04,48.366,0.08651,0.99876,None,462.991,0.4321,1026.705,1,0,6788
678.9,R04,R01,2.708,2e-05,0.99986,None,462.071,0.4431,975.778,1,0,6789
679.0,R08,R12,4.201,0.00242,0.99607,None,472.222,0.4757,947.637,1,0,6790
679.1,R01,R05,9.206,0.00908,1.0,None,433.163,0.4913,1001.65,1,0,6791
679.2,R07,R02,12.982,0.20373,0.99918,None,486.742,0.4753,1053.771,1,0,6792
679.3,R02,R08,6.841,6e-05,0.964,None,499.534,0.452,1072.245,1,0,6793
679.4,R03,R10,7.346,0.2928,0.99996,None,408.31,0.4601,1030.014,1,0,6794
679.5,R06,R10,21.058,0.00762,0.999,None,510.015,0.4793,993.26,1,0,6795
679.6,R07,R04,10.955,0.0212,0.99934,None,510.767,0.797,1053.256,1,0,6796
679.7,R10,R01,4.663,0.01306,1.0,None,491.458,0.4868,1047.061,1,0,6797
679.8,R05,R01,30.416,0.01676,0.99994,None,456.863,0.4523,996.584,1,0,6798
679.9,R11,R10,22.094,0.00203,0.96702,None,569.053,0.6808,1040.051,1,0,6799
680.0,R01,R08,12.133,0.01093,1.0,None,509.451,0.4875,977.925,1,0,6800
680.1,R05,R03,5.097,0.04593,0.99995,None,434.51,0.4778,974.345,1,0,6801
680.2,R07,R01,55.525,0.02042,0.99947,None,505.627,0.4422,1090.239,1,0,6802
680.3,R09,R12,10.11,0.12548,1.0,None,516.339,0.4762,888.02,1,0,6803
680.4,R01,R06,14.147,0.01437,1.0,None,474.614,0.8385,959.631,1,0,6804
680.5,R11,R01,2.336,0.13979,0.97361,None,455.894,0.4744,1000.344,1,0,6805
680.6,R02,R08,1.247,0.17685,0.9512,None,492.794,0.4557,1003.876,1,0,6806
680.7,R02,R07,51.972,0.01578,0.94096,None,546.551,0.483,933.341,1,0,6807
680.8,R12,R05,6.584,0.00529,0.9309,None,430.58,0.4563,1087.293,1,0,6808
680.9,R05,R06,19.535,0.33639,0.99996,None,456.504,0.5562,1075.895,1,0,6809
681.0,R06,R07,13.7,3e-05,0.9992,None,482.171,0.428,968.219,1,0,6810
681.1,R02,R09,18.374,0.00049,0.93277,None,596.28,0.4957,978.158,1,0,6811
681.2,R06,R08,23.767,0.05598,0.99936,None,541.159,0.4559,1016.404,1,0,6812
681.3,R10,R01,41.814,0.20851,1.0,None,490.594,0.4985,941.508,1,0,6813
681.4,R07,R05,10.15,0.01362,0.99958,None,448.667,0.4994,888.394,1,0,6814
681.5,R12,R08,14.815,0.28901,0.94472,None,436.681,0.4824,951.51,1,0,6815
681.6,R08,R11,39.0,0.06983,0.99686,None,472.667,0.4754,1125.904,1,0,6816
681.7,R02,R06,5.07,0.00871,0.92621,None,546.309,0.4597,1039.164,1,0,6817
681.8,R10,R02,23.269,0.0814,1.0,None,502.059,0.4834,986.893,1,0,6818
681.9,R01,R04,15.301,0.01748,1.0,None,474.852,0.4518,905.954,1,0,6819
682.0,R01,R12,8.056,0.11342,1.0,None,445.871,0.6365,1055.957,1,0,6820
682.1,R03,R02,7.12,0.04409,0.99997,None,461.182,0.4804,975.992,1,0,6821
682.2,R06,R07,4.243,0.12815,0.99949,None,454.387,0.4569,953.897,1,0,6822
682.3,R04,R03,7.475,0.00537,0.99989,None,451.209,0.4445,993.929,1,0,6823
682.4,R02,R04,25.364,0.00119,0.92097,None,503.884,0.494,1089.877,1,0,6824
682.5,R12,R06,6.008,0.02615,0.95577,None,480.402,0.4751,1036.653,1,0,6825
682.6,R09,R01,10.382,4e-05,1.0,None,455.533,0.4654,973.091,1,0,6826
682.7,R12,R01,7.012,0.0491,0.96462,None,449.527,0.711,977.239,1,0,6827
682.8,R05,R01,67.415,0.34442,0.99997,None,507.122,0.4757,971.079,1,0,6828
682.9,R02,R01,4.969,9e-05,0.91678,None,474.874,0.852,1061.958,1,0,6829
683.0,R05,R02,8.165,0.1729,0.99998,None,510.215,0.7984,871.871,1,0,6830
683.1,R05,R06,3.642,0.09837,0.99998,None,521.752,0.5232,949.312,1,0,6831
683.2,R12,R10,19.249,0.00443,0.9717,None,435.675,0.4951,1018.046,1,0,6832
683.3,R07,R05,7.068,0.0654,0.99966,None,463.523,0.4598,1105.183,1,0,6833
683.4,R12,R03,2.525,0.05714,0.97736,None,524.736,0.5455,1047.593,1,0,6834
683.5,R03,R10,15.889,0.07807,0.99998,None,556.717,0.4329,971.875,1,0,6835
683.6,R08,R02,13.205,0.009,0.99749,None,444.677,0.4524,1064.808,1,0,6836
683.7,R03,R06,86.499,0.00324,0.99998,None,490.358,0.447,967.144,1,0,6837
683.8,R03,R10,7.384,0.25638,0.99999,None,511.479,0.4872,1061.157,1,0,6838
683.9,R07,R11,5.687,0.00262,0.99973,None,393.77,0.489,1021.707,1,0,6839
684.0,R08,R11,6.495,0.07245,0.99799,None,396.115,0.4337,982.61,1,0,6840
684.1,R02,R09,1.905,0.00148,0.91342,None,503.634,0.4804,1035.438,1,0,6841
684.2,R09,R04,6.133,0.02202,1.0,None,495.973,0.7452,973.987,1,0,6842
684.3,R10,R08,79.312,0.38111,1.0,None,498.926,0.6767,1074.817,1,0,6843
684.4,R11,R08,11.158,0.00556,0.97889,None,506.649,0.4432,994.641,1,0,6844
684.5,R05,R06,5.352,0.0303,0.99999,None,430.379,0.5378,982.445,1,0,6845
684.6,R12,R08,38.628,0.00818,0.98189,None,460.308,0.4962,984.643,1,0,6846
684.7,R04,R02,21.161,0.1825,0.99991,None,468.818,0.4848,1076.221,1,0,6847
684.8,R05,R12,3.549,0.02314,0.99999,None,475.087,0.4926,1025.143,1,0,6848
684.9,R12,R02,13.243,0.15517,0.98551,None,408.449,0.4685,969.806,1,0,6849
685.0,R06,R09,27.028,0.00396,0.99959,None,439.164,0.4288,1003.59,1,0,6850
685.1,R04,R11,7.395,0.00581,0.99993,None,429.37,0.4955,1029.608,1,0,6851
685.2,R11,R04,18.205,0.00571,0.98311,None,532.14,0.437,944.297,1,0,6852
685.3,R12,R02,9.789,0.45444,0.98841,None,454.667,0.4322,949.493,1,0,6853
685.4,R02,R08,18.415,0.06658,0.91074,None,419.377,0.4482,1047.39,1,0,6854
685.5,R01,R04,17.065,0.00454,1.0,None,531.032,0.441,1099.267,1,0,6855
685.6,R01,R11,32.692,0.03277,1.0,None,543.937,0.4331,978.416,1,0,6856
685.7,R04,R08,3.352,0.00399,0.99994,None,508.009,0.4612,979.984,1,0,6857
685.8,R07,R04,30.768,0.05147,0.99978,None,508.105,0.8346,1021.958,1,0,6858
685.9,R08,R02,15.743,9e-05,0.99839,None,503.203,0.455,973.65,1,0,6859
686.0,R06,R04,3.419,0.01353,0.99967,None,549.527,0.4804,1028.076,1,0,6860
686.1,R10,R09,20.894,0.0249,1.0,None,498.733,0.4545,1002.021,1,0,6861
686.2,R09,R06,8.61,0.18984,1.0,None,485.146,0.4469,954.907,1,0,6862
686.3,R05,R08,18.765,0.21192,0.99999,None,473.005,0.4415,1018.832,1,0,6863
686.4,R11,R03,6.081,0.00816,0.98649,None,497.105,0.4751,1007.157,1,0,6864
686.5,R09,R02,3.178,0.03074,1.0,None,508.78,0.4796,974.424,1,0,6865
686.6,R03,R04,23.064,0.01322,0.99999,None,474.88,0.4383,1048.003,1,0,6866
686.7,R06,R07,19.648,0.00313,0.99974,None,448.034,0.4557,940.848,1,0,6867
686.8,R08,R10,72.205,0.02485,0.99871,None,454.047,0.6859,885.298,1,0,6868
686.9,R09,R04,16.269,0.12537,1.0,None,482.07,0.8146,1068.725,1,0,6869
687.0,R07,R04,8.456,0.00361,0.99983,None,408.857,0.7899,1102.811,1,0,6870
687.1,R02,R05,3.501,0.06539,0.92859,None,479.294,0.7151,1058.45,1,0,6871
687.2,R07,R03,13.271,0.00126,0.99986,None,455.296,0.4611,969.675,1,0,6872
687.3,R11,R05,5.845,0.07465,0.98919,None,512.328,0.4409,1086.258,1,0,6873
687.4,R10,R11,18.857,0.37747,1.0,None,461.901,0.6368,998.0,1,0,6874
687.5,R02,R03,11.516,4e-05,0.94287,None,501.558,0.4809,916.586,1,0,6875
687.6,R08,R02,13.856,0.05442,0.99897,None,454.805,0.488,1000.704,1,0,6876
687.7,R12,R02,19.035,0.06922,0.99073,None,434.431,0.4664,1074.587,1,0,6877
687.8,R04,R01,17.71,0.34134,0.99995,None,471.536,0.4596,982.956,1,0,6878
687.9,R08,R03,41.338,0.00788,0.99918,None,518.02,0.4656,1019.426,1,0,6879
688.0,R05,R01,18.034,0.09119,0.99999,None,528.478,0.4364,1077.225,1,0,6880
688.1,R08,R11,17.929,0.03688,0.99934,None,471.922,0.4447,1018.474,1,0,6881
688.2,R09,R08,7.886,0.12987,1.0,None,510.527,0.4375,955.638,1,0,6882
688.3,R06,R05,9.924,0.38026,0.99979,None,417.342,0.5548,1009.727,1,0,6883
688.4,R02,R09,7.715,0.53456,0.9343,None,583.374,0.4865,1055.045,0,0,6884
688.5,R02,R06,1.797,0.11026,0.92744,None,516.745,0.4642,1078.594,1,0,6885
688.6,R07,R04,18.485,0.05274,0.99989,None,426.489,0.8069,1028.411,1,0,6886
688.7,R03,R07,8.43,0.00403,0.99999,None,443.947,0.4566,1024.561,1,0,6887
688.8,R09,R07,4.789,0.01385,1.0,None,535.661,0.4686,1044.29,1,0,6888
688.9,R09,R06,16.19,0.14064,1.0,None,498.997,0.4864,1022.478,1,0,6889
689.0,R01,R08,10.279,0.24555,1.0,None,444.078,0.4415,1051.933,1,0,6890
689.1,R05,R06,11.417,0.11458,0.99999,None,468.232,0.5893,961.839,1,0,6891
689.2,R02,R01,8.743,0.00542,0.92195,None,514.043,0.8064,971.478,1,0,6892
689.3,R11,R07,18.645,0.14075,0.99135,None,402.129,0.4659,1069.667,1,0,6893
689.4,R12,R07,15.935,0.06663,0.99258,None,468.473,0.4684,1048.572,1,0,6894
689.5,R04,R05,24.621,0.25185,0.99996,None,519.473,0.497,929.428,1,0,6895
689.6,R04,R07,16.579,0.01842,0.99997,None,502.814,0.7874,1043.19,1,0,6896
689.7,R03,R10,17.484,0.03305,0.99999,None,479.827,0.4886,983.068,1,0,6897
689.8,R05,R09,23.466,0.09989,1.0,None,482.662,0.4588,960.786,1,0,6898
689.9,R10,R08,13.245,0.05305,1.0,None,448.737,0.7128,1004.632,1,0,6899
690.0,R09,R07,15.699,0.00104,1.0,None,478.041,0.4894,1023.15,1,0,6900
690.1,R02,R11,8.868,0.10241,0.91756,None,575.55,0.4279,1101.442,1,0,6901
690.2,R01,R11,37.287,0.18244,1.0,None,507.733,0.4358,960.717,1,0,6902
690.3,R04,R02,7.401,0.16539,0.99998,None,488.79,0.4359,1092.459,1,0,6903
690.4,R04,R02,29.436,0.00447,0.99998,None,532.504,0.4359,1020.098,1,0,6904
690.5,R01,R12,2.848,0.03902,1.0,None,503.703,0.6341,979.999,1,0,6905
690.6,R10,R05,8.863,0.01888,1.0,None,550.708,0.4723,1016.763,1,0,6906
690.7,R04,R02,2.571,0.04153,0.99999,None,484.334,0.4643,966.212,1,0,6907
690.8,R09,R02,70.355,0.09971,1.0,None,502.061,0.4693,891.173,1,0,6908
690.9,R05,R04,26.067,0.00501,1.0,None,439.68,0.4706,986.939,1,0,6909
691.0,R10,R07,34.719,0.03032,1.0,None,450.058,0.4767,1010.471,1,0,6910
691.1,R07,R12,6.383,0.27249,0.99991,None,489.847,0.4556,1000.439,1,0,6911
